"Gen1","Gene2","Symbol1","Symbol2","Table Names","Weighted Correlation","Confidence"
"FBgn0003892","FBgn0029911","ptc","CG14435","PPI: Hybrigenics two-hybrid","-.0482",".38"
"FBgn0003892","FBgn0037099","ptc","CG7173","PPI: Hybrigenics two-hybrid",".1087",".391"
"FBgn0003892","FBgn0002306","ptc","sas","PPI: Hybrigenics two-hybrid",".1789",".421"
"FBgn0004368","FBgn0000117","Ptp4E","arm","PPI: Curagen two-hybrid",".6681",".419"
"FBgn0004368","FBgn0031544","Ptp4E","CG17593","PPI: Curagen two-hybrid","-.0306",".389"
"FBgn0004368","FBgn0038290","Ptp4E","CG6912","PPI: Curagen two-hybrid","-.4236",".368"
"FBgn0004368","FBgn0030327","Ptp4E","FucT6","PPI: Curagen two-hybrid",".4576",".347"
"FBgn0004368","FBgn0028622","Ptp4E","qsm","PPI: Curagen two-hybrid","-.2333",".432"
"FBgn0004368","FBgn0033868","Ptp4E","S-Lap7","PPI: Curagen two-hybrid","-.2291",".35"
"FBgn0022984","FBgn0034739","qkr58E-3","CG3927","PPI: Curagen two-hybrid","-.1035",".426"
"FBgn0028572","FBgn0033721","qtc","CG13159","PPI: Curagen two-hybrid",".0358",".391"
"FBgn0028572","FBgn0035513","qtc","Cpr64Ad","PPI: Curagen two-hybrid","-.0834",".399"
"FBgn0028572","FBgn0011760","qtc","ctp","PPI: Curagen two-hybrid","-.5137",".39"
"FBgn0015789","FBgn0037074","Rab10","CG7324","PPI: DPiM coAP complex",".2918",".351"
"FBgn0283666","FBgn0010435","Rap2l","emp","PPI: Hybrigenics two-hybrid","-.0862",".278"
"FBgn0261986","FBgn0016031","RASSF8","lama","PPI: Curagen two-hybrid",".0989",".414"
"FBgn0031745","FBgn0030314","rau","CG11696","PPI: Hybrigenics two-hybrid",".2304",".403"
"FBgn0031745","FBgn0035997","rau","phol","PPI: Hybrigenics two-hybrid",".0345",".363"
"FBgn0263832","FBgn0034739","Rcd5","CG3927","PPI: Curagen two-hybrid","-.1788",".395"
"FBgn0263832","FBgn0039710","Rcd5","dgt1","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI|PPI: From other databases",".9266",".418"
"FBgn0264493","FBgn0031423","rdx","CG3557","PPI: Curagen two-hybrid","-.3935",".443"
"FBgn0010774","FBgn0031082","Ref1","CG17003","PPI: Curagen two-hybrid","-",".247"
"FBgn0003248","FBgn0003279","Rh2","RpL4","PPI: Curagen two-hybrid","-.0304",".126"
"FBgn0003248","FBgn0032208","Rh2","Ufd4","PPI: Curagen two-hybrid",".1488",".427"
"FBgn0036257","FBgn0023550","RhoGAP68F","FarO","PPI: Finley lab two-hybrid",".1545",".403"
"FBgn0038747","FBgn0031920","RhoGAP92B","CG6441","PPI: Curagen two-hybrid",".058",".383"
"FBgn0266421","FBgn0030030","RPA3","CG1636","PPI: Curagen two-hybrid",".3354",".375"
"FBgn0015803","FBgn0033093","RtGEF","CG3270","PPI: Curagen two-hybrid","-.4095",".363"
"FBgn0020617","FBgn0083938","Rx","BG642163","PPI: Finley lab two-hybrid","-.1813",".35"
"FBgn0020617","FBgn0036419","Rx","CG13482","PPI: Finley lab two-hybrid","-.2409",".388"
"FBgn0020617","FBgn0268063","Rx","ltl","PPI: Finley lab two-hybrid",".087",".319"
"FBgn0026371","FBgn0036480","SAK","Cep135","PPI: Flybase Curated PPI",".5446",".328"
"FBgn0011020","FBgn0036480","Sas-4","Cep135","PPI: Flybase Curated PPI",".6704",".449"
"FBgn0266673","FBgn0030314","Sec10","CG11696","PPI: Hybrigenics two-hybrid",".6193",".355"
"FBgn0033460","FBgn0029990","Sec24AB","CG2233","PPI: Curagen two-hybrid",".1562",".358"
"FBgn0266670","FBgn0051191","Sec5","CG31191","PPI: Hybrigenics two-hybrid","-.2082",".364"
"FBgn0011710","FBgn0014029","Sep1","Sep2","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI|PPI: DPiM coAP complex|PPI: From other databases","-",".773"
"FBgn0014029","FBgn0259923","Sep2","Sep4","PPI: Curagen two-hybrid",".2291",".474"
"FBgn0032640","FBgn0039434","Sgt","TwdlM","PPI: Curagen two-hybrid","-.2818",".391"
"FBgn0024191","FBgn0030882","sip1","GSS","PPI: Curagen two-hybrid","-.2149",".377"
"FBgn0003416","FBgn0052432","sl","CG32432","PPI: Curagen two-hybrid","-.1286",".339"
"FBgn0039403","FBgn0261976","Sld5","Psf2","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI",".4727",".58"
"FBgn0035539","FBgn0031920","slow","CG6441","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.0485",".417"
"FBgn0261933","FBgn0030301","SmD1","HP5","PPI: Curagen two-hybrid",".7015",".269"
"FBgn0262599","FBgn0037845","SmydA-3","CG14694","PPI: Curagen two-hybrid",".0001",".42"
"FBgn0011715","FBgn0030665","Snr1","CG15646","PPI: Curagen two-hybrid",".7162",".352"
"FBgn0011715","FBgn0034145","Snr1","CG5065","PPI: Hybrigenics two-hybrid","-.1442",".295"
"FBgn0024189","FBgn0031331","sns","CG5440","PPI: Curagen two-hybrid","-.1682",".38"
"FBgn0041184","FBgn0278604","Socs36E","dmt","PPI: Curagen two-hybrid",".1762",".424"
"FBgn0003463","FBgn0003719","sog","tld","PPI: Flybase Curated PPI|PPI: From other databases",".3945",".429"
"FBgn0039232","FBgn0038248","sosie","CG7886","PPI: Curagen two-hybrid","-.1073",".397"
"FBgn0037265","FBgn0031233","spartin","Tbc1d15-17","PPI: Curagen two-hybrid",".1634",".415"
"FBgn0003479","FBgn0036298","spn-A","nst","PPI: Finley lab two-hybrid",".1603",".328"
"FBgn0015818","FBgn0030244","Spx","CG2157","PPI: Curagen two-hybrid","-.1859",".285"
"FBgn0003511","FBgn0033951","Sry-?","CG10139","PPI: DPiM coAP complex",".8756",".443"
"FBgn0003511","FBgn0033951","Sry-beta","CG10139","PPI: Curagen two-hybrid",".8756",".443"
"FBgn0003511","FBgn0037619","Sry-beta","CG8159","PPI: Curagen two-hybrid",".2734",".425"
"FBgn0003511","FBgn0263934","Sry-beta","esn","PPI: Curagen two-hybrid",".0837",".394"
"FBgn0003511","FBgn0261270","Sry-beta","SelD","PPI: Curagen two-hybrid",".8081",".498"
"FBgn0003511","FBgn0250785","Sry-beta","vari","PPI: Curagen two-hybrid",".0792",".458"
"FBgn0039349","FBgn0036298","Ssadh","nst","PPI: Finley lab two-hybrid",".1103",".41"
"FBgn0031054","FBgn0030314","Ssu72","CG11696","PPI: Hybrigenics two-hybrid",".8506",".409"
"FBgn0031054","FBgn0033359","Ssu72","CG8213","PPI: Hybrigenics two-hybrid","-.0667",".358"
"FBgn0031054","FBgn0030301","Ssu72","HP5","PPI: Hybrigenics two-hybrid",".614",".42"
"FBgn0001978","FBgn0040773","stc","COX7C","PPI: Curagen two-hybrid","-",".272"
"FBgn0086779","FBgn0036298","step","nst","PPI: Curagen two-hybrid","-.1067",".44"
"FBgn0014388","FBgn0032247","sty","CG5188","PPI: Curagen two-hybrid","-",".385"
"FBgn0033782","FBgn0029990","sug","CG2233","PPI: Curagen two-hybrid",".0229",".427"
"FBgn0011290","FBgn0040352","Taf12","CG14416","PPI: Curagen two-hybrid","-.1934",".347"
"FBgn0011290","FBgn0260747","Taf12","CG5010","PPI: Curagen two-hybrid","-.4053",".328"
"FBgn0025790","FBgn0085437","TBPH","CG34408","PPI: Curagen two-hybrid",".1111",".37"
"FBgn0025790","FBgn0039434","TBPH","TwdlM","PPI: Curagen two-hybrid","-.0922",".371"
"FBgn0267001","FBgn0085426","Ten-a","Rgk3","PPI: Curagen two-hybrid","-.1253",".393"
"FBgn0266195","FBgn0262524","Tgs1","ver","PPI: Curagen two-hybrid",".3898",".365"
"FBgn0000964","FBgn0029990","tj","CG2233","PPI: Curagen two-hybrid",".1686",".406"
"FBgn0003720","FBgn0030244","tll","CG2157","PPI: Curagen two-hybrid","-.1807",".409"
"FBgn0015553","FBgn0031423","tos","CG3557","PPI: Curagen two-hybrid","-.1908",".412"
"FBgn0019650","FBgn0036422","toy","CG3868","PPI: Finley lab two-hybrid|PPI: Hybrigenics two-hybrid","-.3623",".358"
"FBgn0039668","FBgn0041174","Trc8","Vhl","PPI: Flybase Curated PPI|PPI: From other databases",".1997",".342"
"FBgn0020653","FBgn0033989","Trxr-1","CG7639","PPI: Finley lab two-hybrid|PPI: From other databases",".3887",".41"
"FBgn0034094","FBgn0003410","Tsf3","sina","PPI: Curagen two-hybrid","-.1822",".376"
"FBgn0036666","FBgn0028572","TSG101","qtc","PPI: Hybrigenics two-hybrid",".37",".457"
"FBgn0263118","FBgn0036394","tx","CG9040","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1531",".426"
"FBgn0031057","FBgn0039434","Ubqn","TwdlM","PPI: Curagen two-hybrid","-.2266",".367"
"FBgn0260749","FBgn0035768","Utx","CG14834","PPI: Curagen two-hybrid",".2219",".416"
"FBgn0250785","FBgn0039111","vari","PTPMT1","PPI: Curagen two-hybrid",".0903",".484"
"FBgn0034225","FBgn0040773","veil","COX7C","PPI: Curagen two-hybrid",".1062",".431"
"FBgn0262524","FBgn0004907","ver","14-3-3zeta","PPI: Curagen two-hybrid","-.1429",".3"
"FBgn0262524","FBgn0017551","ver","Rca1","PPI: Curagen two-hybrid",".5719",".53"
"FBgn0285910","FBgn0039889","VhaAC39-1","Arl4","PPI: Curagen two-hybrid","-.3191",".347"
"FBgn0034744","FBgn0030314","Vps20","CG11696","PPI: Curagen two-hybrid","-.0457",".42"
"FBgn0039335","FBgn0039702","Vps33B","Vps16B","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI",".4369",".455"
"FBgn0034380","FBgn0278604","Vps51","dmt","PPI: Curagen two-hybrid",".5476",".469"
"FBgn0031710","FBgn0266666","Vps52","Sem1","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".2904",".412"
"FBgn0031598","FBgn0030301","Vps53","HP5","PPI: Curagen two-hybrid",".5504",".406"
"FBgn0263512","FBgn0039111","Vsx2","PTPMT1","PPI: Curagen two-hybrid","-.0484",".47"
"FBgn0004003","FBgn0029963","wbl","CG10920","PPI: Finley lab two-hybrid","-.047",".355"
"FBgn0030805","FBgn0002626","wus","RpL32","PPI: Curagen two-hybrid",".202",".253"
"FBgn0030931","FBgn0030556","Xrcc2","mRNA-cap","PPI: Hybrigenics two-hybrid",".101",".306"
"FBgn0038312","FBgn0032870","Zip88E","CG2608","PPI: Curagen two-hybrid","-.0471",".449"
"FBgn0039740","FBgn0030301","ZIPIC","HP5","PPI: Curagen two-hybrid",".8881",".435"
